model,node_count,agent_count,tokens_per_second,simulated_duration_ms,completed_token_count,mean_token_latency_ms,p95_token_latency_ms,mean_expert_batch_size,remote_expert_route_fraction,mean_compute_busy_fraction,mean_memory_bandwidth_busy_fraction,maximum_network_link_busy_fraction
DeepSeek V4.1 Flash,6,68,923.3736865733895,800.0,735,71.566736185869,86.51501519645596,1.7056332062685302,0.829782196969697,1.0,1.0,0.020611660799268086
DeepSeek V4.1 Flash,6,100,1064.534707614463,1000.0,1062,91.33113512736233,114.54883756998801,2.1850335070737157,0.8373293373293373,1.0,1.0,0.02211138580418005
DeepSeek V4.1 Flash,6,147,1284.1588130842667,1200.0,1470,114.46084317188128,131.4090885056568,2.9977341389728096,0.8328498912255258,1.0,1.0,0.025339498063903558
DeepSeek V4.1 Flash,6,215,1438.490202505534,1500.0,2150,149.1071873666937,168.50473075327443,4.027055150884495,0.8316106804478898,1.0,1.0,0.028311297898674082
DeepSeek V4.1 Flash,6,316,1479.261414711567,2150.0,3199,197.46857747015187,216.25858584412623,5.699439950217797,0.835445042762116,1.0,1.0,0.031046657364635348
DeepSeek V4.1 Flash,6,464,1655.916799628852,2950.0,4894,268.89604586167013,296.6640729621636,8.01361529548088,0.831140350877193,1.0,1.0,0.03396811401572136
DeepSeek V4.1 Flash,6,681,1701.6677801143471,4150.0,7096,387.21042911693434,499.5577601963563,9.159312587087785,0.8363599979988994,1.0,1.0,0.0334037837471912
DeepSeek V4.1 Flash,6,688,1750.5646650746996,4150.0,7282,384.1801535994504,471.9736846921978,10.1029817088449,0.8317565902931756,1.0,1.0,0.03428855794200427
DeepSeek V4.1 Flash,7,1,69.59612277559799,1850.0,128,14.36861652802623,15.11649481224048,1,0.8828125,0.11771312307459512,0.11771312307459512,0.00461340823149214
DeepSeek V4.1 Flash,7,2,137.6523720900016,950.0,130,14.53910656861815,15.922739344795227,1.001303780964798,0.8684895833333334,0.23263714123208268,0.23263714123208268,0.0050823016703532235
DeepSeek V4.1 Flash,7,3,203.01215809451185,650.0,131,14.784630421340053,16.550979873457823,1.001303780964798,0.8619791666666666,0.3432581724463102,0.3432581724463102,0.006212856939514308
DeepSeek V4.1 Flash,7,4,259.0959735226442,500.0,129,15.44103360631347,20.016167490369053,1.0040160642570282,0.88,0.4377284166658818,0.4377284166658818,0.006107015711088003
DeepSeek V4.1 Flash,7,5,309.4654899451728,450.0,138,16.166523641385105,20.396086275793134,1.0126903553299493,0.8671679197994987,0.5205974458866193,0.5205974458866193,0.008610607066015189
DeepSeek V4.1 Flash,7,6,363.80128997797175,400.0,144,16.26424821711334,19.509922957814158,1.0132850241545894,0.8767605633802817,0.6206566392090754,0.6206566392090754,0.00730480161884578
DeepSeek V4.1 Flash,7,7,402.8744985296325,350.0,140,17.167244203388417,20.81429976637727,1.0112359550561798,0.8627450980392157,0.6879329917274857,0.6879329917274857,0.009736753624046362
DeepSeek V4.1 Flash,7,8,418.78314008332177,350.0,146,18.78066324224712,22.76290509192598,1.0191846522781776,0.8427230046948356,0.7143445031194223,0.7143445031194223,0.00778576721573095
DeepSeek V4.1 Flash,7,10,447.45534416161416,300.0,134,21.846754040867523,25.773762957814178,1.034993270524899,0.8538461538461538,0.7623138994929464,0.7623138994929464,0.00921828263668804
DeepSeek V4.1 Flash,7,15,563.6909888174882,300.0,169,25.681383244565946,31.965796428936585,1.0751381215469613,0.8699186991869918,0.9291959644093105,0.9291959644093105,0.010991248846172993
DeepSeek V4.1 Flash,7,22,658.0865319799823,350.0,230,32.15082025729072,39.34052667246428,1.149822695035461,0.8742559523809523,0.9764249986757981,0.9764249986757981,0.012940643654741589
DeepSeek V4.1 Flash,7,32,761.6572046459154,450.0,344,40.64085371065174,48.62443998582375,1.2201776649746192,0.8546099290780141,0.9974298398444252,0.9974298398444252,0.014394371392986757
DeepSeek V4.1 Flash,7,46,888.9079704996248,550.0,488,50.55136527598929,62.16660894747903,1.3733401430030643,0.8563092633114515,0.9966649193094337,0.9966649193094337,0.015453785261689706
DeepSeek V4.1 Flash,7,68,1008.1967425852177,700.0,706,64.93939170367561,79.22750360558254,1.6276288659793814,0.8682399213372665,1.0,1.0,0.017939305514103606
DeepSeek V4.1 Flash,7,100,1183.4429208277509,900.0,1064,82.14710268935214,98.98355740339554,2.0310344827586206,0.8640174379611,1.0,1.0,0.019612294758607957
DeepSeek V4.1 Flash,7,147,1451.9690340072896,1050.0,1470,100.79557937103041,114.85152434052861,2.876086956521739,0.8536102868447082,1.0,1.0,0.02409347640796958
DeepSeek V4.1 Flash,7,215,1577.040024624851,1400.0,2150,130.9576636996079,147.04446440250652,3.846053062561415,0.8545553482587065,1.0,1.0,0.026144442745577583
DeepSeek V4.1 Flash,7,316,1839.8004267187748,1900.0,3470,171.40083062898492,188.21262826309473,5.5689908796704914,0.8545694664553619,1.0,1.0,0.029878418928716444
DeepSeek V4.1 Flash,7,464,1908.3418517992368,2450.0,4640,232.37112939799914,249.83516350101328,7.884833228445563,0.8546430237984134,1.0,1.0,0.03173161613198056
DeepSeek V4.1 Flash,7,681,2070.8802994313282,3550.0,7349,322.66574188817793,347.06892884930323,10.988415948275861,0.8590742101396033,1.0,1.0,0.03538011999771283
DeepSeek V4.1 Flash,7,828,2149.9947541963065,3900.0,8280,384.4869726078362,406.12309111250494,13.05841121495327,0.8582036142422615,1.0,1.0,0.035967320321988294
Qwen3.8 Flash Next,1,1,89.52279389322479,1450.0,129,11.170339491333518,11.170339491333603,1,0.0,0.9686203299534163,0.9686203299534163,0.0
Qwen3.8 Flash Next,1,2,92.81579249119963,1400.0,130,21.544969744189533,21.640678982667207,1.0118577075098814,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,3,114.70324422806726,1150.0,132,26.154447680965554,26.411778446684718,1.0221870047543582,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,4,130.4771470653246,1000.0,131,30.523196453926307,31.182877910702228,1.042483660130719,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,5,142.5933728932766,900.0,129,34.92458019583951,35.95397737471974,1.0542372881355933,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,6,151.0820395860858,850.0,129,39.2439305643909,40.32989030566883,1.0643776824034334,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,7,158.0458405862959,850.0,135,43.55111758530809,44.705803236617925,1.0758333333333334,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,8,169.38645093931828,800.0,136,47.27867761044169,48.6865296344986,1.1063094209161626,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,10,177.12600219911977,750.0,134,55.32538233974783,56.647982430259944,1.1288288288288288,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,15,203.29250180940465,750.0,150,73.49550523059973,75.36605482045817,1.2,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,22,220.97949922116277,1000.0,222,96.67499502201662,100.46483387414396,1.315994798439532,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,32,258.37727364401724,1250.0,320,123.90341676623743,126.83575572862458,1.4784394250513346,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,46,296.9602861368752,1550.0,460,154.8121850840636,158.8547333148489,1.7293233082706767,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,68,351.1465192894087,1950.0,680,193.40081400006858,197.82277050080847,2.135380321004885,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,100,423.60407074267124,2400.0,1000,236.02646579617283,242.21684328862187,2.7820710973724885,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,1,102,427.8334709815538,2400.0,1020,238.32356106516318,245.0408711544944,2.8237465395262995,0.0,1.0,1.0,0.0
Qwen3.8 Flash Next,2,1,71.6749078046461,1800.0,129,13.951884008355545,15.245502425196648,1,0.47265625,0.387776468725216,0.387776468725216,0.01320746488270528
Qwen3.8 Flash Next,2,2,138.529775577102,950.0,130,14.443022545938955,16.035875491333602,1.003093580819799,0.49923076923076926,0.7499980523909346,0.7499980523909346,0.022916408318572414
Qwen3.8 Flash Next,2,3,149.3829026909131,900.0,132,20.074384947386125,24.53028231732461,1.0114942528735633,0.5037878787878788,0.8039276975206306,0.8039276975206306,0.02286615097364767
Qwen3.8 Flash Next,2,4,186.40099605881565,700.0,128,21.409499979827412,25.02546885039296,1.0250403877221326,0.4953125,0.9708480268234484,0.9708480268234484,0.03038232445326999
Qwen3.8 Flash Next,2,5,202.19750673232326,650.0,128,24.693160759228668,29.299526209452765,1.035159443990188,0.50390625,0.958283665836136,0.958283665836136,0.03228477938701113
Qwen3.8 Flash Next,2,6,230.97332768344984,600.0,137,25.72426716683425,29.71845724429929,1.0489731437598737,0.48814814814814816,0.9881382969198815,0.9881382969198815,0.03672092790769676
Qwen3.8 Flash Next,2,7,241.7489795048257,550.0,131,28.809330966360108,33.55399710911274,1.054759898904802,0.48372093023255813,0.9993846691531485,0.9993846691531485,0.037078658066423714
Qwen3.8 Flash Next,2,8,257.5660379459058,550.0,142,30.745417068188836,37.23211793801707,1.0636792452830188,0.5197080291970803,0.9959965726946634,0.9959965726946634,0.04403081929000191
Qwen3.8 Flash Next,2,10,296.67743233709075,450.0,134,32.76291541891794,40.69621577153892,1.1091549295774648,0.4930232558139535,0.9989955508172896,0.9989955508172896,0.04843454939807533
Qwen3.8 Flash Next,2,15,330.9217463082335,450.0,150,43.21925694749912,51.45283536597601,1.17206132879046,0.5287671232876713,0.9996954990425233,0.9996954990425233,0.05467882281278885
Qwen3.8 Flash Next,2,22,409.0569837861829,550.0,220,53.35587533621219,67.04420259802276,1.300983606557377,0.4940909090909091,1.0,1.0,0.06640157050363425
Qwen3.8 Flash Next,2,32,460.39456267660023,700.0,320,66.88153576628838,86.09772028050196,1.4441132637853948,0.4987421383647799,1.0,1.0,0.07693467677685976
Qwen3.8 Flash Next,2,46,547.6151212267272,850.0,460,82.93466018230055,106.63358863754952,1.7093311312964492,0.49061032863849763,1.0,1.0,0.08797307691239731
Qwen3.8 Flash Next,2,68,660.8015050310586,1050.0,680,102.37836287757466,133.24923039210685,2.1016483516483517,0.5100946372239747,1.0,1.0,0.10026277869724068
Qwen3.8 Flash Next,2,100,804.0341282204541,1250.0,1000,123.27385262113847,167.9939318442086,2.6970332634102485,0.4968888888888889,1.0,1.0,0.12055738490273664
Qwen3.8 Flash Next,2,147,964.2418480426778,1550.0,1470,151.26352725635607,195.57901937288665,3.578577224776846,0.4987906273620559,1.0,1.0,0.14243605757151775
Qwen3.8 Flash Next,2,215,1078.646628824752,2000.0,2168,185.98626947595582,235.8916528843838,4.782404140202305,0.49846440204746395,1.0,1.0,0.1755091405036738
Qwen3.8 Flash Next,2,316,1285.3799428931811,2500.0,3227,229.144058500536,251.82728384738482,7.205039297272307,0.5020576131687243,1.0,1.0,0.20848033941735394
Qwen3.8 Flash Next,2,464,1554.6564342219451,3000.0,4640,298.84367715139206,318.04875717701196,9.50603232415206,0.50102969348659,1.0,1.0,0.23529283133635923
Qwen3.8 Flash Next,2,571,1671.3453036430064,3450.0,5710,341.7720560409154,362.4743784083019,12.580171358629132,0.501595641175326,1.0,1.0,0.2530979621263858
Qwen3.8 Flash Next,3,1,66.89648288466543,1950.0,130,14.948468990874678,16.097524292923094,1,0.7015384615384616,0.24160012973431452,0.24160012973431452,0.009645932986398462
Qwen3.8 Flash Next,3,2,131.0504924370552,1000.0,131,15.179225052582177,17.033083892128147,1.002313030069391,0.6592307692307692,0.47556982729608815,0.47556982729608815,0.011931467754457838
Qwen3.8 Flash Next,3,3,191.54477313056785,700.0,134,15.544852162222485,17.828270425196767,1.0038022813688212,0.6583333333333333,0.6956159399538587,0.6956159399538587,0.014643215978153741
Qwen3.8 Flash Next,3,4,203.80918018453636,650.0,133,19.366790569102584,23.111184986640723,1.0132605304212168,0.6916030534351145,0.7418142833024285,0.7418142833024285,0.018374582102478526
Qwen3.8 Flash Next,3,5,233.5241286685225,550.0,129,21.263216273200037,25.54395298664075,1.0172272354388843,0.6608,0.8302325584820968,0.8302325584820968,0.018632648871542302
Qwen3.8 Flash Next,3,6,267.4443520749242,500.0,132,22.342350882622682,25.654193114940107,1.0471464019851116,0.6793893129770993,0.9464269081170427,0.9464269081170427,0.020239973170934254
Qwen3.8 Flash Next,3,7,284.3224377942678,450.0,128,24.26836767300319,29.266758209453464,1.0474978795589482,0.6661290322580645,0.9595044678796887,0.9595044678796887,0.023678721354198594
Qwen3.8 Flash Next,3,8,314.70255472963976,450.0,141,24.97130161398556,30.001244978692615,1.0635294117647058,0.6620437956204379,0.9620229570979631,0.9620229570979631,0.02502938632828572
Qwen3.8 Flash Next,3,10,347.2105842531193,400.0,140,28.451210966036616,34.81902397248665,1.0825763831544177,0.6917293233082706,0.9889188003239303,0.9889188003239303,0.027742648841655643
Qwen3.8 Flash Next,3,15,429.6867968468631,350.0,150,33.59361519712564,39.953403432265134,1.1439144736842106,0.6671140939597315,0.997208861713259,0.997208861713259,0.033292747045592694
Qwen3.8 Flash Next,3,22,546.5948698773623,450.0,242,39.915421329601564,48.84075940018141,1.2708933717579252,0.6820175438596491,0.9942010976680565,0.9942010976680565,0.040268238588279874
Qwen3.8 Flash Next,3,32,609.003267071537,550.0,335,50.96728144104431,63.64175356609064,1.4,0.6618296529968454,1.0,1.0,0.044196161194965666
Qwen3.8 Flash Next,3,46,709.5096397903478,650.0,463,62.33605709216424,72.89435752344512,1.5931501693639443,0.6697986577181209,1.0,1.0,0.05153293872958089
Qwen3.8 Flash Next,3,68,928.1617786485812,750.0,680,72.47456958135422,89.3606619168253,2.084468664850136,0.6687402799377916,1.0,1.0,0.06462691175017161
Qwen3.8 Flash Next,3,100,1141.4297532816543,900.0,1000,87.14320958898595,101.49002214504904,2.722323049001815,0.6673404255319149,1.0,1.0,0.07924421318423784
Qwen3.8 Flash Next,3,147,1404.607928911171,1100.0,1470,104.72189752881623,123.63864307334917,3.6585568150400887,0.6735537190082644,1.0,1.0,0.09867018548005478
Qwen3.8 Flash Next,3,215,1694.305319921566,1300.0,2150,126.59433584308836,149.20308640058983,5.048265066527524,0.6688888888888889,1.0,1.0,0.11472056813874493
Qwen3.8 Flash Next,3,316,1865.2228206199277,1700.0,3179,157.36148576589625,185.89233036002756,6.9176497802452,0.663184552073441,1.0,1.0,0.13911421162167162
Qwen3.8 Flash Next,3,464,2323.2647824732035,2050.0,4640,199.63361432936063,214.29825453736686,10.055381651817964,0.6681752873563218,1.0,1.0,0.1592941699564989
Qwen3.8 Flash Next,3,681,2560.6423583220376,2700.0,6810,265.9906807556571,279.201165203502,13.194833153928956,0.6648066568771415,1.0,1.0,0.1755020684740193
Qwen3.8 Flash Next,3,1000,2795.229545588528,3600.0,10000,357.59319247757924,370.5184924282341,19.810697776799472,0.6659666666666667,1.0,1.0,0.1938410107123078
Qwen3.8 Flash Next,3,1040,2810.291724949585,3750.0,10400,370.12696148106374,383.2788948660755,20.18111254851229,0.6640811965811966,1.0,1.0,0.1945045078546631
Qwen3.8 Flash Next,4,1,67.85567145944947,1900.0,128,14.737161662273135,16.097524292922973,1,0.753125,0.18371739668246434,0.18371739668246434,0.007215350771268481
Qwen3.8 Flash Next,4,2,132.4053138254973,1000.0,132,15.101619824292735,16.492710825991512,1.005413766434648,0.7615384615384615,0.3578536077434549,0.3578536077434549,0.009824713565288237
Qwen3.8 Flash Next,4,3,196.36420019333383,700.0,137,15.186931313771117,17.28308389212812,1.0052122114668651,0.7429629629629629,0.5336212293180245,0.5336212293180245,0.011409950008615886
Qwen3.8 Flash Next,4,4,253.50583056158246,550.0,136,15.777167498610332,18.135105759854593,1.0089020771513353,0.7411764705882353,0.6864961156463231,0.6864961156463231,0.012372908401204884
Qwen3.8 Flash Next,4,5,262.0498940082794,500.0,129,19.01864393139925,22.438024186110855,1.016142050040355,0.7421875,0.7050901382884726,0.7050901382884726,0.014234041062319914
Qwen3.8 Flash Next,4,6,290.00195262624015,450.0,130,20.259023999540013,24.468633515735625,1.0272873194221508,0.753125,0.7766870158603743,0.7766870158603743,0.016416059521625285
Qwen3.8 Flash Next,4,7,319.2845267925988,450.0,140,21.89642960001241,25.815841916529774,1.044241037376049,0.7371428571428571,0.8453013247860692,0.8453013247860692,0.015590524432630953
Qwen3.8 Flash Next,4,8,357.78896336095164,400.0,143,22.15906757161783,25.48230418505144,1.0616705698672912,0.7639705882352941,0.9382086493759785,0.9382086493759785,0.01687126863924151
Qwen3.8 Flash Next,4,10,389.7130676797356,350.0,137,25.301850208708114,31.269764210778476,1.0652892561983471,0.7507692307692307,0.9171420334726577,0.9171420334726577,0.02007678787382763
Qwen3.8 Flash Next,4,15,458.09584281510723,350.0,161,31.809583610602203,37.382421036503864,1.1125281320330083,0.7628205128205128,0.9772430634218217,0.9772430634218217,0.022515937502916063
Qwen3.8 Flash Next,4,22,590.8666925852373,400.0,238,35.798264985232564,42.701009504079344,1.1789137380191694,0.7469565217391304,0.9984945955558928,0.9984945955558928,0.02790047494012883
Qwen3.8 Flash Next,4,32,740.0676646760367,450.0,333,42.2711498554026,50.65089593139541,1.3769092542677448,0.7543973941368078,0.9995832544761376,0.9995832544761376,0.0339043670500518
Qwen3.8 Flash Next,4,46,893.8136981429095,550.0,491,49.85349950216986,58.68163722999258,1.5683921837504284,0.7542483660130719,0.9999530918403154,0.9999530918403154,0.04042560047971682
Qwen3.8 Flash Next,4,68,1138.112562441776,600.0,680,59.329440987449665,68.2217453283292,2.0178041543026706,0.75,1.0,1.0,0.050908762287760374
Qwen3.8 Flash Next,4,100,1347.2065668300431,750.0,1010,69.89476292728911,81.97765002151412,2.6340996168582373,0.7568,1.0,1.0,0.06540377796537085
Qwen3.8 Flash Next,4,147,1759.3528023993968,850.0,1470,83.1890307420035,94.51311655140722,3.537433155080214,0.7513983371126228,1.0,1.0,0.07641716523023873
Qwen3.8 Flash Next,4,215,2155.170439477166,1000.0,2150,99.27326104200803,112.81602948341596,4.919908466819222,0.7467700258397932,1.0,1.0,0.09837499896042778
Qwen3.8 Flash Next,4,316,2593.8776072178493,1250.0,3160,121.49799630761723,134.84874814743353,6.962056303549572,0.749929676511955,1.0,1.0,0.11719609325531545
Qwen3.8 Flash Next,4,464,3010.9305692029843,1700.0,5090,153.83390604119367,171.95739094769834,9.775993237531699,0.7508862948551664,1.0,1.0,0.1380690141664872
Qwen3.8 Flash Next,4,681,3401.6702009224955,2050.0,6810,200.3473435201611,211.56382054928793,13.769939339474275,0.7488007831620166,1.0,1.0,0.15337303329616025
Qwen3.8 Flash Next,4,1000,3679.8511503962527,2750.0,10000,271.57819302285804,281.977832145844,18.0324584251653,0.7512,1.0,1.0,0.16704017989681189
Qwen3.8 Flash Next,4,1468,3937.4542094622434,3750.0,14680,372.99537153373444,383.62337191830517,26.952264381884945,0.751158038147139,1.0,1.0,0.17762492683628398
Qwen3.8 Flash Next,4,1508,3944.933985707995,3850.0,15080,382.2410178846218,392.4254733153844,27.15486194477791,0.751657824933687,1.0,1.0,0.1769849607582494
Qwen3.8 Flash Next,5,1,67.40869427273385,1900.0,128,14.834881624527922,15.702337759854675,1,0.7952755905511811,0.14588541562646395,0.14588541562646395,0.005215916220194083
Qwen3.8 Flash Next,5,2,132.3076555481428,1000.0,132,15.111320296250636,16.304359627581018,1.0015408320493067,0.7923076923076923,0.2864737976855933,0.2864737976855933,0.0067580207239962865
Qwen3.8 Flash Next,5,3,196.3596930994277,700.0,135,15.27619064429369,17.28308389212835,1.0052122114668651,0.797037037037037,0.42584814942477306,0.42584814942477306,0.007718495594063687
Qwen3.8 Flash Next,5,4,256.68908679793384,550.0,140,15.572695142391222,17.711038425196513,1.0096510764662212,0.8161764705882353,0.5552015041752352,0.5552015041752352,0.009664411039747097
Qwen3.8 Flash Next,5,5,308.00744125845273,450.0,135,16.187638121678734,18.863830024401665,1.0097965335342878,0.8007407407407408,0.6695274234649643,0.6695274234649643,0.00933990992591764
Qwen3.8 Flash Next,5,6,308.91988757991993,450.0,139,19.18323939920592,22.949536185051162,1.0243716679360244,0.7919117647058823,0.6731802642751188,0.6731802642751188,0.010260516996869862
Qwen3.8 Flash Next,5,7,342.0913918256803,400.0,133,20.445688287126313,23.44472271811986,1.0310015898251192,0.8121212121212121,0.7351455419090056,0.7351455419090056,0.012393181205070446
Qwen3.8 Flash Next,5,8,370.3646936050425,350.0,128,21.574037917333012,25.08711765198302,1.0458874458874459,0.796,0.7829701071101859,0.7829701071101859,0.014004193447913468
Qwen3.8 Flash Next,5,10,448.2614438655736,300.0,130,22.284574708506433,24.86382004880333,1.0796847635726796,0.7815384615384615,0.9399172568826207,0.9399172568826207,0.014164415626098463
Qwen3.8 Flash Next,5,15,570.7122449469301,300.0,165,26.051124341788057,30.363643777367905,1.136231884057971,0.7975757575757576,0.9818463095599024,0.9818463095599024,0.018101850759947472
Qwen3.8 Flash Next,5,22,654.9282632777154,350.0,230,32.282517182293816,39.74539093631655,1.1828193832599119,0.7887892376681614,0.9895873846986805,0.9895873846986805,0.021067021437545838
Qwen3.8 Flash Next,5,32,846.1086222001892,400.0,339,37.04405424916988,44.41264417392391,1.31932059447983,0.8009316770186335,0.9998121595423909,0.9998121595423909,0.024200690660367615
Qwen3.8 Flash Next,5,46,1009.9050073152185,500.0,503,44.15238250893054,54.030702323976875,1.5236705577172502,0.8057259713701431,1.0,1.0,0.030809647667027082
Qwen3.8 Flash Next,5,68,1361.1587161035413,500.0,680,49.40840038600195,57.096984164917885,1.9980411361410382,0.8011382113821138,1.0,1.0,0.038525920666356864
Qwen3.8 Flash Next,5,100,1708.8951976997432,600.0,1000,58.229172107139085,67.21144296200087,2.6416201937188144,0.8055555555555556,1.0,1.0,0.04834273958819942
Qwen3.8 Flash Next,5,147,1989.696126226483,750.0,1497,69.0665740451727,80.05162562495836,3.541320293398533,0.80142954390742,1.0,1.0,0.05939456245315142
Qwen3.8 Flash Next,5,215,2618.695009653829,850.0,2150,81.99607453522854,92.376812557765,4.8802017654476675,0.803698224852071,1.0,1.0,0.072164308980775
Qwen3.8 Flash Next,5,316,2790.399961352549,1200.0,3374,109.84622573609985,135.26316577898842,5.48216178028965,0.8019632678910703,1.0,1.0,0.07932103886466281
Qwen3.8 Flash Next,5,464,3705.5243065207233,1300.0,4640,125.04491520735131,136.7298454844755,9.870007090522336,0.8010536398467433,1.0,1.0,0.09839161011830923
Qwen3.8 Flash Next,5,681,3915.04299445308,1750.0,6810,161.64628101237764,171.904172292688,14.212737430167598,0.7988250844470554,1.0,1.0,0.11050815078526689
Qwen3.8 Flash Next,5,1000,4595.723815019129,2200.0,10000,217.4714412770276,226.03533434617256,19.01944209636517,0.7992555555555556,1.0,1.0,0.12174012682746076
Qwen3.8 Flash Next,5,1468,4912.704884946297,3000.0,14680,298.7335599861847,307.5427670048752,29.17844522968198,0.7980623675446564,1.0,1.0,0.1323279723190657
Qwen3.8 Flash Next,5,1977,5098.564652382035,3900.0,19770,387.7625375801908,397.001433186512,41.55301261092947,0.8010116337885685,1.0,1.0,0.1369118298179455
Qwen3.8 Flash Next,6,1,67.36940976815293,1900.0,128,14.84353215267032,15.702337759854675,1,0.8362204724409449,0.12152283302736856,0.12152283302736856,0.004897666275952229
Qwen3.8 Flash Next,6,2,132.5491444097574,1000.0,131,15.092932128096932,17.489919226786196,1,0.833587786259542,0.2396178445559545,0.2396178445559545,0.005559553994617635
Qwen3.8 Flash Next,6,3,196.07254193129037,700.0,137,15.275660006709984,17.489919226786196,1.0075187969924813,0.832089552238806,0.3535208269839689,0.3535208269839689,0.006180811080746112
Qwen3.8 Flash Next,6,4,246.4183727511614,550.0,135,16.190478716601937,19.888043920504092,1.0084680523479599,0.8488549618320611,0.4449176941950461,0.4449176941950461,0.006453877116943503
Qwen3.8 Flash Next,6,5,317.37811213900517,450.0,140,15.753627352260063,17.344732693717837,1.0074128984432913,0.8517985611510791,0.5727922084900593,0.5727922084900593,0.008110108190602379
Qwen3.8 Flash Next,6,6,372.07385866392457,400.0,144,16.146774156371023,18.552181222812028,1.0148409893992933,0.8326388888888889,0.6703250328220646,0.6703250328220646,0.009361516266144345
Qwen3.8 Flash Next,6,7,367.3991821091426,400.0,143,19.017586096442162,22.555455226786165,1.0223826714801445,0.8391608391608392,0.6630263998968473,0.6630263998968473,0.01004860002879714
Qwen3.8 Flash Next,6,8,384.7333539993121,350.0,134,20.329743699762666,24.491161387435675,1.024428684003152,0.8424242424242424,0.7040210087589324,0.7040210087589324,0.009819135230865644
Qwen3.8 Flash Next,6,10,458.09732498241283,300.0,138,21.5917652527729,25.025468850392997,1.0577705451586656,0.83,0.804530277007569,0.804530277007569,0.01043210666388091
Qwen3.8 Flash Next,6,15,543.1783688903259,300.0,165,26.55327952569638,31.99283743623905,1.1022727272727273,0.824375,0.9178024113703867,0.9178024113703867,0.012532346307771558
Qwen3.8 Flash Next,6,22,708.2372530922559,350.0,249,29.951658939833653,37.68895327267514,1.1709870388833499,0.8155737704918032,0.979540150567554,0.979540150567554,0.01493995053051174
Qwen3.8 Flash Next,6,32,923.9777731230386,350.0,320,33.593212325716706,41.11842753430939,1.3072155821159805,0.8395498392282958,0.9911359953724269,0.9911359953724269,0.019525103810629156
Qwen3.8 Flash Next,6,46,1127.1353117874348,450.0,506,39.07025766707387,46.07052700150442,1.5167192429022083,0.8315369261477046,0.9994280221634352,0.9994280221634352,0.024755466450278797
Qwen3.8 Flash Next,6,68,1528.2172521122154,450.0,680,43.574111633827435,51.3623254971889,1.9863680623174294,0.8269817073170732,0.99967041140677,0.99967041140677,0.03160096428947382
Qwen3.8 Flash Next,6,100,1843.0868179000233,550.0,1017,50.913671717119364,57.708173330975654,2.600106072659772,0.8326326326326327,1.0,1.0,0.037773626813271254
Qwen3.8 Flash Next,6,147,2305.349326413635,650.0,1503,59.769898595502106,68.2865197673024,3.5072463768115942,0.8389115646258504,1.0,1.0,0.0493007215488093
Qwen3.8 Flash Next,6,215,3022.1213829165144,750.0,2150,70.99802683977408,80.41402442363679,4.763787213274768,0.8337209302325581,1.0,1.0,0.05757716882129298
Qwen3.8 Flash Next,6,316,3330.0061382876493,950.0,3185,90.61528542124601,116.19754102590811,6.093013642000827,0.8303120849933598,1.0,1.0,0.06757229827409549
Qwen3.8 Flash Next,6,464,4331.030110203791,1100.0,4640,107.14072910323826,115.88370149295294,9.62655601659751,0.8363505747126436,1.0,1.0,0.08118257656385017
Qwen3.8 Flash Next,6,681,4875.553812318226,1550.0,7462,139.4526818313153,157.0196503192094,12.997891508529806,0.8338298186108244,1.0,1.0,0.0895627069116662
Qwen3.8 Flash Next,6,1000,5484.027138570298,1850.0,10000,182.31185481479622,189.9443289734485,19.55246578318488,0.8332444444444445,1.0,1.0,0.10034424827645369
Qwen3.8 Flash Next,6,1468,5862.901894410229,2550.0,14680,250.49071856115475,257.335373384511,25.654368932038835,0.8326142900393582,1.0,1.0,0.10643667231860689
Qwen3.8 Flash Next,6,2154,6131.527988139621,3550.0,21540,351.22309606525505,358.8968005977893,38.319826052579565,0.834303105333746,1.0,1.0,0.11256962334252661
Qwen3.8 Flash Next,6,2446,6189.17145942963,4000.0,24460,395.2960151323165,404.2481714250548,48.62823061630219,0.833901153811211,1.0,1.0,0.1139179060265671
Qwen3.8 Flash Next,7,1,66.33910492209075,1950.0,129,15.074065306946922,15.702337759854675,1,0.8705426356589148,0.10266728084748426,0.10266728084748426,0.00397602055493349
Qwen3.8 Flash Next,7,2,132.12096567763356,1000.0,132,15.107886548753966,16.554359627581,1.0007698229407236,0.8523076923076923,0.20477877881372425,0.20477877881372425,0.004658833468441852
Qwen3.8 Flash Next,7,3,195.53309700957894,700.0,135,15.313998466965481,16.492710825991512,1.0007468259895445,0.8651851851851852,0.30367897726505616,0.30367897726505616,0.005318372325293166
